stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
W10940,4154,"LADOGA ST AT KATHY DR",,  40.450585, -80.069454,01
W10950,4088,"LADOGA ST AT MIDDLETOWN RD",,  40.451406, -80.069397,01
W10960,4153,"LADOGA ST AT MIDDLETOWN RD",,  40.451731, -80.069469,01
W10970,4086,"LADOGA ST AT #3218",,  40.449791, -80.068177,01
W10980,19193,"LADOGA ST AT WELLER ST",,  40.450762, -80.069379,01
W11000,19706,"LADOGA ST OPP #3224",,  40.449818, -80.068474,01
W11664,5807,"LINDSAY RD AT CHERRY TREE DR",,  40.385304, -80.073820,01
W11665,5804,"LINDSAY RD AT CLAIREVIEW DR",,  40.387968, -80.077518,01
W11671,5803,"LINDSAY RD AT #834",,  40.388489, -80.078098,01
W11681,5901,"LINDSAY RD AT GREENTREE RD",,  40.385989, -80.084117,01
W11685,5891,"LINDSAY RD AT GREENVIEW DR FS",,  40.386982, -80.076455,01
W11701,5806,"LINDSAY RD AT NIXON SCHOOL",,  40.386025, -80.075249,01
W11704,5888,"LINDSAY RD OPP PEACHTREE RD",,  40.384426, -80.071776,01
W11707,5808,"LINDSAY RD AT PEACHTREE RD FS",,  40.384209, -80.071610,01
W11715,5796,"LINDSAY RD OPP #443",,  40.384261, -80.084504,01
W11716,5797,"LINDSAY RD OPP #509",,  40.382238, -80.085842,01
W11717,5798,"LINDSAY RD OPP #559",,  40.382212, -80.084067,01
W11718,5799,"LINDSAY RD OPP #601",,  40.383050, -80.082424,01
W11720,19579,"LINDSAY RD AT OLD GREENTREE RD",,  40.385868, -80.084328,01
W11721,5900,"LINDSAY RD AT #443",,  40.384267, -80.084244,01
W11723,5899,"LINDSAY RD AT #509",,  40.382259, -80.085569,01
W11726,5898,"LINDSAY RD AT #559",,  40.382280, -80.084339,01
W11728,5897,"LINDSAY RD AT #601",,  40.383136, -80.082720,01
W11730,5887,"LINDSAY RD AT SWALLOW HILL RD FS",,  40.384601, -80.070931,01
W11731,5895,"LINDSAY RD AT #723",,  40.385739, -80.079372,01
W11732,5801,"LINDSAY RD AT #722",,  40.385403, -80.079140,01
W11733,5809,"LINDSAY RD AT SWALLOW HILL RD",,  40.384533, -80.070679,01
W11734,5894,"LINDSAY RD AT WYNNECLIFF DR #1",,  40.387532, -80.079617,01
W11735,5896,"LINDSAY RD AT WYNNECLIFF DR #2",,  40.383847, -80.080254,01
W11754,5889,"LINDSAY RD OPP CHERRY TREE DR",,  40.385481, -80.073778,01
W11755,5892,"LINDSAY RD OPP CLAIREVIEW DR",,  40.388028, -80.077274,01
W11765,5805,"LINDSAY RD OPP GREENVIEW DR",,  40.386789, -80.076568,01
W11766,5890,"LINDSAY RD OPP NIXON SCHOOL",,  40.386221, -80.075184,01
W11767,5893,"LINDSAY RD OPP #834",,  40.388636, -80.077771,01
W11775,5802,"LINDSAY RD AT WYNNECLIFF DR #2",,  40.387337, -80.079303,01
W11776,5800,"LINDSAY RD OPP WYNNECLIFF DR #1",,  40.383589, -80.080486,01
W12250,5406,"MAIN ST AT CHESTNUT ST",,  40.409957, -80.082582,01
W12260,4528,"MAIN ST AT CHESTNUT ST",,  40.410254, -80.082527,01
W12350,4527,"MAIN ST AT JANE ST",,  40.412050, -80.080046,01
W12620,4412,"MAIN ST OPP JANE ST",,  40.411908, -80.079945,01
W12703,15438,"MALL AT ROBINSON AT ENTRANCE K",,  40.453036, -80.156708,02
W12940,3920,"MANSFIELD BLVD AT CHARTIERS AVE FS",,  40.407303, -80.089329,01
W13190,3466,"MCCOY RD AT AL SMITH DR",,  40.479848, -80.085545,01
W13200,3472,"MCCOY RD OPP DUNN ST",,  40.475632, -80.072907,01
W13210,3487,"MCCOY RD AT DUNN ST",,  40.475644, -80.072601,01
W13220,18781,"MCCOY RD AT EWING RD FS",,  40.480512, -80.089487,01
W13250,3461,"MCCOY RD AT GREENWOOD DR",,  40.477879, -80.094152,01
W13260,3469,"MCCOY RD AT HILLCREST AVE",,  40.480806, -80.079366,01
W13270,18779,"MCCOY RD AT ISLAND AVE FS",,  40.475872, -80.065408,01
W13280,3489,"MCCOY RD AT JEFFERSON DR",,  40.479625, -80.078530,01
W13290,3464,"MCCOY RD AT KENNEDY LN",,  40.480329, -80.089692,01
W13300,3493,"MCCOY RD AT LENORE DR",,  40.480077, -80.085901,01
W13310,18780,"MCCOY RD AT NEVILLE AVE FS",,  40.479810, -80.083934,01
W13330,3459,"MCCOY RD AT #1044",,  40.476626, -80.096698,01
W13350,17381,"MCCOY RD AT #208",,  40.475270, -80.069287,01
W13380,3468,"MCCOY RD AT #723",,  40.480757, -80.081337,01
W13390,3491,"MCCOY RD AT #724",,  40.480947, -80.081289,01
W13420,3490,"MCCOY RD AT SHAFTER ST",,  40.480594, -80.079053,01
W13450,19641,"MCCOY RD AT TOTERA AVE",,  40.474608, -80.070371,01
W13460,3496,"MCCOY RD AT WARBLER DR",,  40.480498, -80.090910,01
W13470,3498,"MCCOY RD OPP GREENWOOD DR",,  40.478124, -80.093934,01
W13480,3467,"MCCOY RD OPP NEVILLE AVE",,  40.479705, -80.083941,01
W13500,3500,"MCCOY RD AT #1044",,  40.476710, -80.096873,01
W13505,3470,"MCCOY RD OPP JEFFERSON DR",,  40.479749, -80.078752,01
W13520,3463,"MCCOY RD OPP WARBLER DR",,  40.480334, -80.091049,01
W13613,18772,"MCKEES ROCKS RD AT HECKLE RD FS",,  40.470749, -80.091872,01
W13655,20917,"MCKEES ROCKS RD OPP HECKEL RD",,  40.470548, -80.091513,01
W14210,4230,"MIDDLETOWN RD AT BERRY ST",,  40.448546, -80.063067,01
W14220,4263,"MIDDLETOWN RD AT BERRY ST",,  40.448520, -80.062680,01
W14240,3429,"CORAOPOLIS RD AT DOROTHY ST",,  40.482965, -80.107206,01
W14270,4233,"MIDDLETOWN RD AT HODGSON AVE",,  40.445639, -80.060123,01
W14280,3436,"CORAOPOLIS RD AT HWY RT 51",,  40.491906, -80.111664,01
W14300,4261,"MIDDLETOWN RD AT JUSTINE ST",,  40.446639, -80.060759,01
W14310,4268,"MIDDLETOWN RD AT LADOGA ST",,  40.451594, -80.069243,01
W14320,3434,"CORAOPOLIS RD AT LONG VALLEY DR",,  40.489893, -80.108863,01
W14340,4232,"MIDDLETOWN RD AT MARSHALL ST",,  40.446692, -80.061100,01
W14350,19212,"MIDDLETOWN RD AT MARTERA PL FS",,  40.444179, -80.055940,01
W14360,4265,"MIDDLETOWN RD AT MUTUAL ST",,  40.450240, -80.065211,01
W14370,3431,"CORAOPOLIS RD AT PORTER HOLLOW RD",,  40.486208, -80.106402,01
W14390,4231,"MIDDLETOWN RD AT #2847",,  40.447626, -80.061872,01
W14400,3430,"CORAOPOLIS RD AT #28",,  40.484050, -80.106926,01
W14420,4227,"MIDDLETOWN RD AT #3205",,  40.450718, -80.067004,01
W14430,4266,"MIDDLETOWN RD AT #3206",,  40.450881, -80.066899,01
W14450,4262,"MIDDLETOWN RD AT STRAKA ST FS",,  40.447595, -80.061607,01
W14460,19206,"MIDDLETOWN RD AT STRATMORE ST FS",,  40.444446, -80.058408,01
W14480,4229,"MIDDLETOWN RD AT TYNDALL ST",,  40.449529, -80.064504,01
W14490,4264,"MIDDLETOWN RD AT TYNDALL ST",,  40.449511, -80.064097,01
W14495,4267,"MIDDLETOWN RD AT WYNETTE ST",,  40.451099, -80.067692,01
W14500,3432,"CORAOPOLIS RD OPP EHLE AVE",,  40.487934, -80.106948,01
W14540,4260,"MIDDLETOWN RD OPP HODGSON AVE FS",,  40.445762, -80.059979,01
W14550,4235,"MIDDLETOWN RD OPP MARTERA PL",,  40.444023, -80.055999,01
W14570,4228,"MIDDLETOWN RD OPP MUTUAL ST",,  40.450169, -80.065490,01
W14580,4259,"MIDDLETOWN RD OPP STRATMORE ST",,  40.444581, -80.058370,01
W15700,4199,"MOYER ST AT ALLENDALE ST",,  40.458317, -80.064008,01
W15730,2337,"NEVILLE RD AT GULF OIL ENTRANCE",,  40.497700, -80.091260,01
W15770,2228,"NEVILLE RD OPP GULF OIL ENTRANCE",,  40.497692, -80.091824,01
W15940,19630,"NOBLE AVE AT E CRAFTON AVE",,  40.435870, -80.064500,01
W16000,16380,"NOBLE AVE AT SIDNEY ST",,  40.437369, -80.063147,01
W16010,4075,"NOBLE AVE AT STEUBEN ST",,  40.438237, -80.063229,01
W16030,4168,"NOBLE AVE OPP SIDNEY ST",,  40.437876, -80.063247,01
W16120,5483,"NOBLESTOWN RD AT ALTER ST",,  40.413953, -80.073281,01
W16150,5471,"NOBLESTOWN RD AT BALDWICK RD",,  40.426642, -80.056807,01
W16160,5429,"NOBLESTOWN RD AT BARTOW ST",,  40.436025, -80.051686,01
W16170,5462,"NOBLESTOWN RD AT BARTOW ST",,  40.436158, -80.052197,01
W16240,5467,"NOBLESTOWN RD AT FIRE STATION (#2200)",,  40.431200, -80.053503,01
W16290,5427,"NOBLESTOWN RD AT COLESCOTT ST",,  40.434154, -80.050172,01
W16340,5461,"NOBLESTOWN RD AT CRAFTON BLVD FS",,  40.437512, -80.053951,01
W16360,5463,"NOBLESTOWN RD OPP DENISONVIEW ST",,  40.435081, -80.050673,01
W16370,5428,"NOBLESTOWN RD AT DENISONVIEW ST",,  40.435047, -80.050329,01
W16380,5408,"NOBLESTOWN RD OPP DUNCAN WAY",,  40.413018, -80.075536,01
W16390,5484,"NOBLESTOWN RD AT DUNCAN WAY FS",,  40.413156, -80.075501,01
W16400,5526,"NOBLESTOWN RD AT DURBIN ST",,  40.423833, -80.066603,01
W16470,5470,"NOBLESTOWN RD AT NOBLE MANOR (RITE AID)",,  40.427120, -80.055502,01
W16550,5464,"NOBLESTOWN RD AT HARRIS AVE FS",,  40.434102, -80.050431,01
W16560,4444,"NOBLESTOWN RD AT HARTWELL ST",,  40.437404, -80.051100,01
W16570,5413,"NOBLESTOWN RD AT MANSFIELD AVE FS",,  40.417063, -80.066061,01
W16640,5485,"NOBLESTOWN RD AT IDLEWOOD AVE",,  40.413441, -80.077110,01
W16830,5528,"NOBLESTOWN RD AT MORANGE RD",,  40.420756, -80.067033,01
W16850,5414,"NOBLESTOWN RD AT #2793",,  40.419024, -80.066402,01
W16880,4495,"NOBLESTOWN RD AT OBEY ST",,  40.438147, -80.049368,01
W16930,5422,"NOBLESTOWN RD AT POPLAR ST",,  40.427740, -80.053752,01
W16940,5469,"NOBLESTOWN RD AT POPLAR ST",,  40.428272, -80.053660,01
W16990,5412,"NOBLESTOWN RD AT HAWTHORNE ST",,  40.415935, -80.067721,01
W17080,5465,"NOBLESTOWN RD AT #2094",,  40.432798, -80.051792,01
W17093,5425,"NOBLESTOWN RD OPP #2120 (SHOP-N-SAVE DR #2)",,  40.431829, -80.052646,01
W17095,5424,"NOBLESTOWN RD OPP #2148 (SHOP-N-SAVE DR #1)",,  40.430948, -80.053302,01
W17100,5466,"NOBLESTOWN RD AT #2128",,  40.432018, -80.052709,01
W17130,5468,"NOBLESTOWN RD AT #2212",,  40.430281, -80.053585,01
W17150,5472,"NOBLESTOWN RD AT #2520",,  40.426429, -80.060537,01
W17160,5524,"NOBLESTOWN RD OPP HOLIDAY DR",,  40.426433, -80.061694,01
W17210,5410,"NOBLESTOWN RD AT #604 (KENMORE ST STEPS)",,  40.415060, -80.072086,01
W17240,5411,"NOBLESTOWN RD AT #640",,  40.415698, -80.070617,01
W17250,5420,"NOBLESTOWN RD AT SCHOOL ST",,  40.426310, -80.057167,01
W17360,5529,"NOBLESTOWN RD AT ST PAUL'S SEMINARY",,  40.420060, -80.066886,01
W17560,4493,"NOBLESTOWN RD AT WEAVER ST FS",,  40.437158, -80.039795,01
W17600,4492,"NOBLESTOWN RD AT #30",,  40.439593, -80.035228,01
W17620,5409,"NOBLESTOWN RD OPP ALTER ST",,  40.413717, -80.073216,01
W17640,19682,"NOBLESTOWN RD OPP BARTOW ST",,  40.437658, -80.052339,01
W17700,5430,"NOBLESTOWN RD OPP CRAFTON BLVD",,  40.437685, -80.053775,01
W17730,5418,"NOBLESTOWN RD OPP DURBIN ST",,  40.423415, -80.066593,01
W17780,5421,"NOBLESTOWN RD OPP NOBLE MANOR (COGOS)",,  40.427026, -80.055243,01
W17810,4497,"NOBLESTOWN RD OPP HARTWELL ST",,  40.437562, -80.050978,01
W17820,5480,"NOBLESTOWN RD OPP HAWTHORNE ST",,  40.416243, -80.067462,01
W17860,5407,"NOBLESTOWN RD OPP IDLEWOOD AVE",,  40.413271, -80.077534,01
W17960,5416,"NOBLESTOWN RD AT BRENFORD AVE",,  40.420363, -80.066705,01
W17980,5530,"NOBLESTOWN RD OPP #2793",,  40.419056, -80.066652,01
W18010,4445,"NOBLESTOWN RD OPP OBEY ST",,  40.437931, -80.049385,01
W18190,5423,"NOBLESTOWN RD OPP #2212",,  40.429873, -80.053367,01
W18220,5419,"NOBLESTOWN RD AT HOLIDAY DR",,  40.426255, -80.062116,01
W18250,5525,"NOBLESTOWN RD OPP PACE DR",,  40.424933, -80.065775,01
W18270,5482,"NOBLESTOWN RD OPP #604 (KENMORE ST STEPS)",,  40.415146, -80.072301,01
W18280,4447,"NOBLESTOWN RD OPP #608",,  40.437034, -80.040191,01
W18290,5481,"NOBLESTOWN RD OPP #640",,  40.415879, -80.070644,01
W18340,5415,"NOBLESTOWN RD OPP ST PAUL'S SEMINARY",,  40.419644, -80.066566,01
W18520,4448,"NOBLESTOWN RD AT #29",,  40.439619, -80.035090,01
W19441,5913,"ORCHARD SPRING RD AT ROSELEAF RD #2",,  40.398260, -80.071324,01
W19442,5911,"ORCHARD SPRING RD OPP BLACKBERRY DR",,  40.394932, -80.069195,01
W19444,5908,"ORCHARD SPRING RD AT ROSELEAF RD #1",,  40.396999, -80.069127,01
W19445,5907,"ORCHARD SPRING RD AT #120",,  40.398535, -80.068538,01
W19446,5840,"ORCHARD SPRING RD AT #137",,  40.398182, -80.069105,01
W19447,5909,"ORCHARD SPRING RD AT #252",,  40.395007, -80.068385,01
W19449,5841,"ORCHARD SPRING RD AT #29",,  40.398413, -80.067010,01
W19450,5910,"ORCHARD SPRING RD AT #312",,  40.393667, -80.068400,01
W19451,5837,"ORCHARD SPRING RD AT #313",,  40.393507, -80.068588,01
W19452,5835,"ORCHARD SPRING RD AT #453",,  40.396610, -80.071109,01
W19454,5836,"ORCHARD SPRING RD AT BLACKBERRY DR",,  40.395252, -80.069591,01
W19455,5839,"ORCHARD SPRING RD OPP ROSELEAF RD",,  40.396822, -80.068803,01
W19456,5906,"ORCHARD SPRING RD AT GREENTREE RD FS",,  40.398822, -80.065799,01
W19480,3822,"PARK MANOR BLVD AT IKEA",,  40.453327, -80.167670,02
W19485,3825,"PARK MANOR BLVD OPP IKEA",,  40.453603, -80.167589,02
W19490,3991,"PARK MANOR BLVD AT ROBINSON LN",,  40.452841, -80.165258,02
W19493,3824,"PARK MANOR BLVD OPP ROBINSON LN",,  40.452807, -80.164726,02
W19495,20692,"PARK MANOR DR AT ROBINSON PLAZA",,  40.449052, -80.163035,02
W19497,3971,"PARK MANOR DR AT ROBINSON CENTER DR",,  40.449766, -80.162818,02
W19558,5551,"PARKWAY CENTER DR SOUTH AT BUILDING #7",,  40.423550, -80.040958,01
W19917,3675,"PINE HOLLOW RD AT BROADWAY AVE",,  40.475614, -80.083438,01
W19920,3710,"PITCHFORK LN AT CLEVER RD",,  40.465182, -80.109499,01
W19930,3706,"PITCHFORK LN AT CRABAPPLE DR",,  40.470460, -80.111920,01
W19945,16657,"PITCHFORK LN AT #3046",,  40.469719, -80.111556,01
W20130,5403,"RACEWAY FIRELANE AT SHOP N SAVE",,  40.387951, -80.093620,01
W20140,5282,"E RAILROAD ST AT 1ST ST",,  40.393354, -80.087422,01
W20150,5325,"E RAILROAD ST AT 1ST ST FS",,  40.393429, -80.087768,01
W20160,5281,"E RAILROAD ST AT 2ND ST",,  40.391765, -80.087620,01
W20170,5280,"E RAILROAD ST AT 3RD ST",,  40.390251, -80.087911,01
W20180,5279,"E RAILROAD ST AT 4TH ST",,  40.388992, -80.088704,01
W20190,19245,"E RAILROAD ST AT 4TH ST FS",,  40.389121, -80.088970,01
W20220,5278,"E RAILROAD ST AT COLLIER AVE",,  40.388029, -80.090012,01
W20230,5329,"E RAILROAD ST AT COLLIER AVE",,  40.388352, -80.089927,01
W20270,5326,"E RAILROAD ST AT 2ND ST STEPS",,  40.391980, -80.087938,01
W20280,5327,"E RAILROAD ST AT 3RD ST STEPS",,  40.390424, -80.088162,01
W20290,19761,"CHARTIERS VALLEY SC AT TERMINUS",,  40.367718, -80.109814,02
W20390,3556,"RIVER AVE OPP MARINA",,  40.467607, -80.052738,01
W20400,3570,"RIVER AVE AT MARINA",,  40.465631, -80.052921,01
W20420,3572,"RIVER AVE AT RAILROAD UNDERPASS",,  40.470445, -80.053876,01
W20430,18257,"RIVER AVE AT UNDERPASS",,  40.469893, -80.053708,01
W20442,15995,"ROBINSON TOWNE CTR DR AT PARK MANOR BLVD",,  40.453508, -80.171915,02
W20450,3573,"ROBB ST AT HELEN ST",,  40.470631, -80.054480,01
W20470,19697,"ROSELEAF DR AT FOXCROFT RD",,  40.398256, -80.073160,01
W20471,5833,"ROSELEAF DR AT FOXCROFT RD FS",,  40.398127, -80.072983,01
W20670,4389,"SILVER LANE AT CLEVER RD",,  40.465835, -80.137621,02
W20672,15980,"SILVER LANE AT DIANA DR",,  40.459383, -80.138612,02
W20740,19612,"SILVER LANE AT FALCK RD",,  40.462679, -80.139469,02
W20860,3596,"SILVER LANE OPP DIANA DR",,  40.459393, -80.138950,02
W20890,3593,"SILVER LANE OPP FALCK RD",,  40.462884, -80.139596,02
W20950,4450,"S MAIN ST AT SANCTUS ST",,  40.441468, -80.032993,01
W20960,19237,"S MAIN ST AT SANCTUS ST",,  40.441615, -80.033088,01
W20980,4449,"S MAIN ST AT WABASH ST",,  40.440795, -80.034860,01
W20982,4491,"S MAIN ST AT WABASH ST",,  40.441019, -80.034757,01
W21080,2316,"STANHOPE ST AT CHARTIERS AVE",,  40.463575, -80.056563,01
W21110,2315,"STANHOPE ST AT W CARSON ST FS",,  40.464388, -80.053497,01
W21410,4113,"STEUBEN ST AT ALEXANDER ST",,  40.441846, -80.034620,01
W21450,3766,"STEUBEN ST AT CRAFTON BLVD",,  40.440238, -80.079988,01
W21480,19710,"STEUBEN ST AT DEXTER ST",,  40.442331, -80.050882,01
W21490,3767,"STEUBEN ST AT DUNCAN AVE",,  40.439427, -80.076242,01
W21500,5097,"STEUBEN ST AT DUNCAN AVE",,  40.439570, -80.075892,01
W21510,4243,"STEUBEN ST AT ELBON ST",,  40.441633, -80.040997,01
W21550,4241,"STEUBEN ST AT HARKER ST",,  40.442907, -80.044129,01
W21560,4240,"STEUBEN ST AT HERSCHEL ST FS",,  40.442089, -80.044991,01
W21600,5096,"STEUBEN ST AT LINDEN AVE",,  40.439028, -80.072816,01
W21610,4132,"STEUBEN ST AT LINHART ST",,  40.441323, -80.037434,01
W21620,4250,"STEUBEN ST AT LORENZ AVE",,  40.442790, -80.042249,01
W21650,4236,"STEUBEN ST AT OBEY ST",,  40.442965, -80.052937,01
W21660,4131,"STEUBEN ST AT PLANET ST (WABASH ST)",,  40.441700, -80.035441,01
W21680,5090,"STEUBEN ST OPP CUMBERLAND ST",,  40.442195, -80.060739,01
W21690,5035,"STEUBEN ST AT RIDENOUR AVE",,  40.440534, -80.061198,01
W21700,4255,"STEUBEN ST AT RINGGOLD ST FS",,  40.442415, -80.050600,01
W21720,4239,"STEUBEN ST AT #1129",,  40.441013, -80.046632,01
W21730,4253,"STEUBEN ST AT #1260",,  40.441183, -80.047025,01
W21740,4111,"STEUBEN ST AT #211",,  40.441155, -80.036797,01
W21780,5098,"STEUBEN ST OPP MCCORMICK AVE",,  40.439899, -80.077794,01
W21800,4114,"STEUBEN ST AT SANCTUS ST FS",,  40.442339, -80.033133,01
W21810,4129,"STEUBEN ST OPP SANCTUS ST",,  40.442456, -80.033392,01
W21840,5037,"STEUBEN ST AT STRATMORE ST FS",,  40.443117, -80.057639,01
W21860,5094,"STEUBEN ST AT CVS DRVWY",,  40.438564, -80.070100,01
W21870,5034,"STEUBEN ST AT UNION AVE",,  40.438883, -80.062528,01
W21880,5092,"STEUBEN ST AT UNION AVE FS (NOBLE AVE)",,  40.439045, -80.062686,01
W21890,4112,"STEUBEN ST AT WABASH ST",,  40.441575, -80.035363,01
W21900,4238,"STEUBEN ST AT WHITEWOOD DR FS",,  40.441968, -80.049527,01
W21910,4257,"STEUBEN ST AT WOODLOW ST",,  40.443512, -80.053810,01
W21940,4249,"STEUBEN ST OPP ELBON ST",,  40.441731, -80.040854,01
W21950,4251,"STEUBEN ST OPP HARKER ST",,  40.443124, -80.044150,01
W21960,4252,"STEUBEN ST OPP HERSCHEL ST",,  40.442161, -80.045189,01
W21965,5099,"STEUBEN ST AT INGRAM AVE",,  40.440431, -80.079837,01
W21980,5030,"STEUBEN ST OPP LINDEN AVE",,  40.438878, -80.072993,01
W22000,4242,"STEUBEN ST OPP LORENZ AVE",,  40.442762, -80.042560,01
W22010,4256,"STEUBEN ST OPP OBEY ST",,  40.443036, -80.052656,01
W22020,5031,"STEUBEN ST AT RICHMOND ST",,  40.438572, -80.071435,01
W22032,19225,"STEUBEN ST OPP STRATMORE ST",,  40.443234, -80.057779,01
W22100,5029,"STEUBENVILLE PIKE AT BALDWIN RD FS",,  40.439946, -80.083742,01
W22120,18763,"STEUBENVILLE PIKE AT CAMPBELLS RUN RD FS",,  40.448239, -80.157340,02
W22160,5021,"STEUBENVILLE PIKE AT DEVASSIE RD",,  40.445769, -80.151608,02
W22200,5109,"STEUBENVILLE PIKE OPP PAUL LN",,  40.445780, -80.144038,02
W22220,5057,"STEUBENVILLE PIKE AT FARMCREST DR",,  40.441857, -80.203049,02
W22225,4363,"STEUBENVILLE PIKE AT FIRESIDE INN",,  40.439717, -80.089023,01
W22251,5058,"STEUBENVILLE PIKE AT NORTH FAYETTE VFD",,  40.441156, -80.206772,02
W22280,5023,"STEUBENVILLE PIKE AT WEST WAY SHOPPES",,  40.444218, -80.146189,02
W22300,17645,"STEUBENVILLE PIKE AT HADDOCK RD",,  40.449322, -80.107690,01
W22310,19231,"STEUBENVILLE PIKE AT LORISH RD NS (ECONO LODGE)",,  40.449046, -80.106160,01
W22400,4369,"STEUBENVILLE PIKE AT OLD STEUBENVILLE PIKE",,  40.450270, -80.116838,02
W22420,5055,"STEUBENVILLE PIKE AT PALOMINO DR FS",,  40.441813, -80.198416,02
W22430,5101,"STEUBENVILLE PIKE AT PITTSBURGH MOTEL",,  40.439892, -80.091237,01
W22440,3605,"STEUBENVILLE PIKE AT OMEGA DR",,  40.448603, -80.121346,02
W22460,4373,"STEUBENVILLE PIKE OPP MCCORMICK RD",,  40.449406, -80.124700,02
W22470,5022,"STEUBENVILLE PIKE AT #6181",,  40.444801, -80.149961,02
W22520,5027,"STEUBENVILLE PIKE AT SUNSET DR",,  40.450756, -80.138740,02
W22576,5025,"STEUBENVILLE PIKE OPP WATERFORD DR",,  40.449468, -80.140844,02
W22577,5108,"STEUBENVILLE PIKE AT WATERFORD DR",,  40.449460, -80.141124,02
W22580,3602,"STEUBENVILLE PIKE AT WEST HILLS PLAZA",,  40.451430, -80.131224,02
W22610,19221,"STEUBENVILLE PIKE AT E WINDHAVEN RD FS",,  40.444227, -80.098990,01
W22615,3606,"STEUBENVILLE PIKE AT W WINDHAVEN RD FS",,  40.449287, -80.119114,02
W22617,19226,"STEUBENVILLE PIKE OPP BALDWIN RD",,  40.440071, -80.083917,01
W22620,3601,"STEUBENVILLE PIKE OPP BEAVER GRADE RD FS",,  40.451875, -80.133129,02
W22630,5114,"STEUBENVILLE PIKE AT HIGHTOWER BLVD FS",,  40.447817, -80.154906,02
W22640,5112,"STEUBENVILLE PIKE OPP DEVASSIE RD",,  40.445710, -80.151161,02
W22670,5024,"STEUBENVILLE PIKE AT PAUL LN",,  40.445628, -80.143879,02
W22690,5011,"STEUBENVILLE PIKE OPP FARMCREST DR",,  40.441653, -80.203179,02
W22700,4330,"STEUBENVILLE PIKE OPP FIRESIDE INN",,  40.439523, -80.088989,01
W22720,19235,"STEUBENVILLE PIKE OPP N FAYETTE VFD",,  40.440972, -80.206733,02
W22730,5028,"STEUBENVILLE PIKE OPP HOLY TRINITY CHURCH",,  40.451482, -80.136228,02
W22740,5105,"STEUBENVILLE PIKE AT HOLY TRINITY CHURCH",,  40.451625, -80.136327,02
W22750,5110,"STEUBENVILLE PIKE OPP WEST WAY SHOPPES",,  40.444391, -80.146131,02
W22830,5013,"STEUBENVILLE PIKE OPP PALOMINO DR",,  40.441610, -80.198210,02
W22840,4329,"STEUBENVILLE PIKE OPP PITTSBURGH MOTEL",,  40.439682, -80.091256,01
W22850,4371,"STEUBENVILLE PIKE AT ROBINSON MANOR BLVD",,  40.448762, -80.121226,02
W22870,3604,"STEUBENVILLE PIKE AT MCCORMICK RD FS",,  40.449210, -80.124943,02
W22890,5111,"STEUBENVILLE PIKE OPP #6181",,  40.444968, -80.149899,02
W22930,5106,"STEUBENVILLE PIKE OPP SUNSET DR",,  40.450979, -80.138611,02
W22990,5103,"STEUBENVILLE PIKE OPP WEST HILLS PLAZA",,  40.451675, -80.131347,02
W23000,19227,"STEUBENVILLE PIKE AT #4460",,  40.442779, -80.095877,01
W23001,4370,"STEUBENVILLE PIKE AT MCKEES ROCKS RD",,  40.449409, -80.119203,02
W23089,4070,"CRENNELL AVE AT CRAFTON MUNICIPAL BLDG",,  40.434982, -80.066434,01
W23090,5045,"SUMMIT PARK DR AT #20",,  40.452947, -80.193622,02
W23091,5116,"SUMMIT PARK DR OPP #20",,  40.452899, -80.193279,02
W23092,3818,"SUMMIT PARK DR AT ANDREW DR (WALMART)",,  40.449536, -80.176092,02
W23093,3896,"SUMMIT PARK DR AT ANDREW DR",,  40.449590, -80.176497,02
W23096,3816,"SUMMIT PARK DR AT CHAUVET DR #1",,  40.450074, -80.183584,02
W23097,3827,"SUMMIT PARK DR AT HOME DR",,  40.449902, -80.183050,02
W23098,3828,"SUMMIT PARK DR AT PARK LANE #1",,  40.451098, -80.186932,02
W23100,19625,"SUMMIT PARK DR OPP PARK LANE #2",,  40.455133, -80.192031,02
W23101,19626,"SUMMIT PARK DR OPP PARK LANE #1",,  40.450876, -80.187058,02
W23102,5115,"SUMMIT PARK DR AT #35",,  40.450534, -80.190224,02
W23103,5046,"SUMMIT PARK DR OPP #35",,  40.450404, -80.190511,02
W23104,19186,"SUMMIT PARK DR AT QUINN DR",,  40.447575, -80.178648,02
W23105,3826,"SUMMIT PARK DR OPP QUINN DR",,  40.447841, -80.178353,02
W23181,5917,"SWALLOW HILL RD AT CHARTIERS VALLEY SCHOOL DRVWY",,  40.396381, -80.077211,01
W23182,5832,"SWALLOW HILL RD AT FOXCROFT RD",,  40.399027, -80.073909,01
W23183,5813,"SWALLOW HILL RD AT THE BOURSE",,  40.389294, -80.074011,01
W23184,19692,"SWALLOW HILL RD AT GREENTREE RD FS",,  40.391090, -80.073981,01
W23185,5828,"SWALLOW HILL RD AT HOPE ST",,  40.392611, -80.075846,01
W23186,5919,"SWALLOW HILL RD AT HOPE ST",,  40.392968, -80.076209,01
W23187,5920,"SWALLOW HILL RD AT HOPE HOLLOW RD",,  40.391146, -80.074305,01
W23188,5883,"SWALLOW HILL RD AT GREENTREE RD FS",,  40.390087, -80.074263,01
W23189,5885,"SWALLOW HILL RD AT NOB HILL APTS",,  40.387715, -80.074090,01
W23190,5829,"SWALLOW HILL RD AT ROBIN DR",,  40.395107, -80.076691,01
W23191,5918,"SWALLOW HILL RD AT ROBIN DR",,  40.395237, -80.076811,01
